date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:25:54	1029/1029	---M--	200	added ('OK')	image/jpeg	etag:%22405-55d4e789de800%22	http://www.freereikicourse.com/img/base/ngtile4.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/ngtile4.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:25:54	1202/1202	---M--	200	added ('OK')	image/gif	etag:%224b2-55d4e7cbac340%22	http://www.freereikicourse.com/img/navig/ngir13.gif	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/navig/ngir13.gif	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:25:54	410/410	---M--	200	added ('OK')	image/gif	etag:%2219a-55d4e7c5f35c0%22	http://www.freereikicourse.com/img/navig/ngi13.gif	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/navig/ngi13.gif	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:25:55	689/689	---M--	200	added ('OK')	image/jpeg	etag:%222b1-55d4e78f97580%22	http://www.freereikicourse.com/img/base/ba75.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/ba75.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:25:55	1029/1029	---M--	200	added ('OK')	image/jpeg	etag:%22405-55d4e7917fa00%22	http://www.freereikicourse.com/img/base/ngtile5.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/ngtile5.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:25:55	1172/1172	---M--	200	added ('OK')	image/gif	etag:%22494-55d4e7d259300%22	http://www.freereikicourse.com/img/navig/ngir10.gif	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/navig/ngir10.gif	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:25:55	387/387	---M--	200	added ('OK')	image/gif	etag:%22183-55d4e7c5f35c0%22	http://www.freereikicourse.com/img/navig/ngi10.gif	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/navig/ngi10.gif	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:25:56	966/966	---M--	200	added ('OK')	image/jpeg	etag:%223c6-55d4e78bc6c80%22	http://www.freereikicourse.com/img/base/ba57.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/ba57.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:25:56	1662/1662	---M--	200	added ('OK')	image/jpeg	etag:%2267e-55d4e78ea3340%22	http://www.freereikicourse.com/img/base/ba58.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/ba58.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:25:56	3876/3876	---M--	200	added ('OK')	image/jpeg	etag:%22f24-55d4e79644540%22	http://www.freereikicourse.com/img/base/ba59.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/ba59.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:25:57	1080/1080	---M--	200	added ('OK')	image/jpeg	etag:%22438-55d4e7917fa00%22	http://www.freereikicourse.com/img/base/ba60.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/ba60.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:25:57	1037/1037	---M--	200	added ('OK')	image/jpeg	etag:%2240d-55d4e7945c0c0%22	http://www.freereikicourse.com/img/base/ba301.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/ba301.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:25:57	10949/10949	---M--	200	added ('OK')	image/jpeg	etag:%222ac5-55d4e7dbe2980%22	http://www.freereikicourse.com/img/titles/st.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/titles/st.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:25:58	1227/1227	---M--	200	added ('OK')	image/gif	etag:%224cb-55d4e7c9c3ec0%22	http://www.freereikicourse.com/img/navig/ngrhp.gif	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/navig/ngrhp.gif	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:25:58	234/234	---M--	200	added ('OK')	image/gif	etag:%22ea-55d4e7c4ff380%22	http://www.freereikicourse.com/img/navig/nghp.gif	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/navig/nghp.gif	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:25:58	1296/1296	---M--	200	added ('OK')	image/gif	etag:%22510-55d4e7d259300%22	http://www.freereikicourse.com/img/navig/ngr11.gif	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/navig/ngr11.gif	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:25:59	292/292	---M--	200	added ('OK')	image/gif	etag:%22124-55d4e7cab8100%22	http://www.freereikicourse.com/img/navig/ng11.gif	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/navig/ng11.gif	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:25:59	10282/10282	---M--	200	added ('OK')	image/jpeg	etag:%22282a-55d4e78519cc0%22	http://www.freereikicourse.com/img/base/ba61.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/ba61.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:25:59	1294/1294	---M--	200	added ('OK')	image/gif	etag:%2250e-55d4e7d629c00%22	http://www.freereikicourse.com/img/navig/ngr12.gif	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/navig/ngr12.gif	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:25:59	293/293	---M--	200	added ('OK')	image/gif	etag:%22125-55d4e7c40b140%22	http://www.freereikicourse.com/img/navig/ng12.gif	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/navig/ng12.gif	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:25:59	1292/1292	---M--	200	added ('OK')	image/gif	etag:%2250c-55d4e7cd947c0%22	http://www.freereikicourse.com/img/navig/ngr13.gif	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/navig/ngr13.gif	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:00	293/293	---M--	200	added ('OK')	image/gif	etag:%22125-55d4e7d070e80%22	http://www.freereikicourse.com/img/navig/ng13.gif	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/navig/ng13.gif	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:00	1279/1279	---M--	200	added ('OK')	image/gif	etag:%224ff-55d4e7d34d540%22	http://www.freereikicourse.com/img/navig/ngr10.gif	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/navig/ngr10.gif	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:00	274/274	---M--	200	added ('OK')	image/gif	etag:%22112-55d4e7c222cc0%22	http://www.freereikicourse.com/img/navig/ng10.gif	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/navig/ng10.gif	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:00	1272/1272	---M--	200	added ('OK')	image/gif	etag:%224f8-55d4e7d441780%22	http://www.freereikicourse.com/img/navig/ngr2.gif	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/navig/ngr2.gif	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:01	269/269	---M--	200	added ('OK')	image/gif	etag:%2210d-55d4e7cf7cc40%22	http://www.freereikicourse.com/img/navig/ng2.gif	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/navig/ng2.gif	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:01	1246/1246	---M--	200	added ('OK')	image/gif	etag:%224de-55d4e7cbac340%22	http://www.freereikicourse.com/img/navig/ngr6.gif	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/navig/ngr6.gif	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:01	248/248	---M--	200	added ('OK')	image/gif	etag:%22f8-55d4e7c7dba40%22	http://www.freereikicourse.com/img/navig/ng6.gif	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/navig/ng6.gif	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:01	1272/1272	---M--	200	added ('OK')	image/gif	etag:%224f8-55d4e7d71de40%22	http://www.freereikicourse.com/img/navig/ngr5.gif	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/navig/ngr5.gif	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:01	269/269	---M--	200	added ('OK')	image/gif	etag:%2210d-55d4e7d34d540%22	http://www.freereikicourse.com/img/navig/ng5.gif	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/navig/ng5.gif	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:02	1262/1262	---M--	200	added ('OK')	image/gif	etag:%224ee-55d4e7ce88a00%22	http://www.freereikicourse.com/img/navig/ngr4.gif	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/navig/ngr4.gif	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:02	263/263	---M--	200	added ('OK')	image/gif	etag:%22107-55d4e7d070e80%22	http://www.freereikicourse.com/img/navig/ng4.gif	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/navig/ng4.gif	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:02	1296/1296	---M--	200	added ('OK')	image/gif	etag:%22510-55d4e7d5359c0%22	http://www.freereikicourse.com/img/navig/ngr14.gif	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/navig/ngr14.gif	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:03	291/291	---M--	200	added ('OK')	image/gif	etag:%22123-55d4e7c222cc0%22	http://www.freereikicourse.com/img/navig/ng14.gif	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/navig/ng14.gif	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:03	112/112	---M--	200	added ('OK')	image/gif	etag:%2270-55d4e789de800%22	http://www.freereikicourse.com/img/base/ba.gif	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/ba.gif	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:03	969/969	---M--	200	added ('OK')	image/jpeg	etag:%223c9-55d4e78425a80%22	http://www.freereikicourse.com/img/base/ba302.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/ba302.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:04	2698/2698	---M--	200	added ('OK')	image/jpeg	etag:%22a8a-55d4e787f6380%22	http://www.freereikicourse.com/img/base/ba63.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/ba63.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:04	8138/8138	---M--	200	added ('OK')	image/jpeg	etag:%221fca-55d4e7908b7c0%22	http://www.freereikicourse.com/img/base/ba62.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/ba62.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:05	2163/2163	---M--	200	added ('OK')	image/jpeg	etag:%22873-55d4e78055180%22	http://www.freereikicourse.com/img/base/heading.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/heading.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:05	7179/7179	---M--	200	added ('OK')	image/jpeg	etag:%221c0b-55d4e78ad2a40%22	http://www.freereikicourse.com/img/base/ba64.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/ba64.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:05	1571/1571	---M--	200	added ('OK')	image/jpeg	etag:%22623-55d4e7d9fa500%22	http://www.freereikicourse.com/img/titles/ct_1039_2_11.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/titles/ct_1039_2_11.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:06	225096/225096	---M--	200	added ('OK')	image/jpeg	etag:%2236f48-55d4e7982c9c0%22	http://www.freereikicourse.com/img/main/mi1_1039.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/main/mi1_1039.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:06	11917/11917	---M--	200	added ('OK')	image/jpeg	etag:%222e8d-55d4e7860df00%22	http://www.freereikicourse.com/img/base/ba105.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/ba105.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:08	118331/118331	---M--	200	added ('OK')	image/jpeg	etag:%221ce3b-55d4e78cbaec0%22	http://www.freereikicourse.com/img/base/ba106.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/ba106.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:08	43/43	---M--	200	added ('OK')	image/gif	date:Thu,%2005%20Oct%202017%2018:24:31%20GMT	https://www.paypalobjects.com/en_GB/i/scr/pixel.gif?278	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.paypalobjects.com/en_GB/i/scr/pixel07cd.gif	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:08	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2006%20Nov%202017%2012:26:07%20GMT	https://www.paypalobjects.com/en_US/GB/i/btn/btn_donateCC_LG.gif?328	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.paypalobjects.com/en_US/GB/i/btn/btn_donateCC_LGcd00.gif	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:08	43/43	---M--	200	added ('OK')	image/gif	date:Thu,%2005%20Oct%202017%2018:24:31%20GMT	https://www.paypalobjects.com/en_GB/i/scr/pixel.gif?328	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.paypalobjects.com/en_GB/i/scr/pixelcd00.gif	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:10	7528/7528	---M--	200	added ('OK')	image/jpeg	etag:%221d68-55d4e78702140%22	http://www.freereikicourse.com/img/base/ba65.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/ba65.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:11	986/986	---M--	200	added ('OK')	image/jpeg	etag:%223da-55d4e78055180%22	http://www.freereikicourse.com/img/base/ba66.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/ba66.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:11	2193/2193	---M--	200	added ('OK')	image/jpeg	etag:%22891-55d4e78055180%22	http://www.freereikicourse.com/img/base/naviglink1.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/naviglink1.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:12	901/901	---M--	200	added ('OK')	image/jpeg	etag:%22385-55d4e787f6380%22	http://www.freereikicourse.com/img/base/ba67.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/ba67.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:12	2239/2239	---M--	200	added ('OK')	image/jpeg	etag:%228bf-55d4e79550300%22	http://www.freereikicourse.com/img/base/ba76.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/ba76.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:13	1301/1301	---M--	200	added ('OK')	image/jpeg	etag:%22515-55d4e7908b7c0%22	http://www.freereikicourse.com/img/base/ba68.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/ba68.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:13	3503/3503	---M--	200	added ('OK')	image/jpeg	etag:%22daf-55d4e78331840%22	http://www.freereikicourse.com/img/base/ba104.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/ba104.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:14	1107/1107	---M--	200	added ('OK')	image/jpeg	etag:%22453-55d4e79273c40%22	http://www.freereikicourse.com/img/base/ba69.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/ba69.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:14	1820/1820	---M--	200	added ('OK')	image/jpeg	etag:%2271c-55d4e781493c0%22	http://www.freereikicourse.com/img/base/ba70.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/ba70.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:14	889/889	---M--	200	added ('OK')	image/jpeg	etag:%22379-55d4e7945c0c0%22	http://www.freereikicourse.com/img/base/sitemaplink.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/sitemaplink.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:14	838/838	---M--	200	added ('OK')	image/jpeg	etag:%22346-55d4e79367e80%22	http://www.freereikicourse.com/img/base/ba71.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/ba71.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:15	1097/1097	---M--	200	added ('OK')	image/jpeg	etag:%22449-55d4e78519cc0%22	http://www.freereikicourse.com/img/base/adf1.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/adf1.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:15	2695/2695	---M--	200	added ('OK')	image/jpeg	etag:%22a87-55d4e78331840%22	http://www.freereikicourse.com/img/base/admfooter.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/admfooter.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:16	985/985	---M--	200	added ('OK')	image/jpeg	etag:%223d9-55d4e78519cc0%22	http://www.freereikicourse.com/img/base/adf2.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/base/adf2.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:16	2350/2350	---M--	200	added ('OK')	image/jpeg	etag:%2292e-55d4e7dcd6bc0%22	http://www.freereikicourse.com/img/titles/ct_1039_2_12.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/titles/ct_1039_2_12.jpg	(from http://www.freereikicourse.com/advanced_practitioner_level_2_12.html)
12:26:19	66786/66786	---MC-	200	added ('OK')	text/javascript	date:Mon,%2006%20Nov%202017%2012:26:08%20GMT	http://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/pagead2.googlesyndication.com/pagead/js/f.txt	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:20	85173/85173	---M--	200	added ('OK')	image/jpeg	etag:%2214cb5-55d4e7701eb40%22	http://www.freereikicourse.com/images/package.jpg?556	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/images/package11b9.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:21	128537/128537	---M--	200	added ('OK')	image/jpeg	etag:%221f619-55d4e774e3680%22	http://www.freereikicourse.com/images/Services-Animal-Reiki(1).jpg?111	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/images/Services-Animal-Reiki(1)698d.jpg	(from http://www.freereikicourse.com/free_reiki_courses_11.html)
12:26:21	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2006%20Nov%202017%2012:26:16%20GMT	https://www.paypalobjects.com/en_US/GB/i/btn/btn_donateCC_LG.gif?680	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.paypalobjects.com/en_US/GB/i/btn/btn_donateCC_LG.affccb.delayed	(from http://www.freereikicourse.com/advanced_practitioner_level_2_12.html)
12:26:21	43/43	---M--	200	added ('OK')	image/gif	date:Thu,%2005%20Oct%202017%2018:24:31%20GMT	https://www.paypalobjects.com/en_GB/i/scr/pixel.gif?680	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.paypalobjects.com/en_GB/i/scr/pixelfccb.gif	(from http://www.freereikicourse.com/advanced_practitioner_level_2_12.html)
12:26:22	2072/2072	---M--	200	added ('OK')	image/jpeg	etag:%22818-55d4e7d812080%22	http://www.freereikicourse.com/img/titles/ct_1039_2_13.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/titles/ct_1039_2_13.jpg	(from http://www.freereikicourse.com/page_13.html)
12:26:22	2858/2858	---M--	200	added ('OK')	image/gif	date:Thu,%2005%20Oct%202017%2018:24:34%20GMT	https://www.paypalobjects.com/en_US/GB/i/btn/btn_donateCC_LG.gif?794	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.paypalobjects.com/en_US/GB/i/btn/btn_donateCC_LG8248.gif	(from http://www.freereikicourse.com/page_13.html)
12:26:26	43/43	---M--	200	added ('OK')	image/gif	date:Thu,%2005%20Oct%202017%2018:24:31%20GMT	https://www.paypalobjects.com/en_GB/i/scr/pixel.gif?794	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.paypalobjects.com/en_GB/i/scr/pixel8248.gif	(from http://www.freereikicourse.com/page_13.html)
12:26:27	2060/2060	---M--	200	added ('OK')	image/jpeg	etag:%2280c-55d4e7dcd6bc0%22	http://www.freereikicourse.com/img/titles/ct_1039_2_10.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/titles/ct_1039_2_10.jpg	(from http://www.freereikicourse.com/free_attunements_10.html)
12:26:27	128537/128537	---M--	200	added ('OK')	image/jpeg	etag:%221f619-55d4e774e3680%22	http://www.freereikicourse.com/images/Services-Animal-Reiki(1).jpg?606	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/images/Services-Animal-Reiki(1)44c4.jpg	(from http://www.freereikicourse.com/advanced_practitioner_level_2_12.html)
12:26:28	1992/1992	---M--	200	added ('OK')	image/jpeg	etag:%227c8-55d4e7d9062c0%22	http://www.freereikicourse.com/img/titles/ct_1039_2_2.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/titles/ct_1039_2_2.jpg	(from http://www.freereikicourse.com/what_is_reiki_2.html)
12:26:29	4350/4350	---M--	200	added ('OK')	image/jpeg	etag:%2210fe-55d4e772fb200%22	http://www.freereikicourse.com/images/imagesMASTER.jpg?886	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/images/imagesMASTER704a.jpg	(from http://www.freereikicourse.com/what_is_reiki_2.html)
12:26:39	85173/85173	---M--	200	added ('OK')	image/jpeg	etag:%2214cb5-55d4e7701eb40%22	http://www.freereikicourse.com/images/package.jpg?477	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/images/package7407.jpg	(from http://www.freereikicourse.com/page_13.html)
12:26:40	85173/85173	---M--	200	added ('OK')	image/jpeg	etag:%2214cb5-55d4e7701eb40%22	http://www.freereikicourse.com/images/package.jpg?281	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/images/packagee379.jpg	(from http://www.freereikicourse.com/free_attunements_10.html)
12:26:40	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Nov%202017%2012:26:39%20GMT	https://www.googletagmanager.com/robots.txt		(from http://www.freereikicourse.com/)
12:26:41	1041/1041	---M--	200	added ('OK')	image/jpeg	etag:%22411-55d4e7ddcae00%22	http://www.freereikicourse.com/img/titles/ct_1039_2_6.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/titles/ct_1039_2_6.jpg	(from http://www.freereikicourse.com/gallery_6.html)
12:26:41	1229/1229	---M--	200	added ('OK')	image/jpeg	etag:%224cd-55d4e7debf040%22	http://www.freereikicourse.com/img/titles/ct_1039_2_4.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/titles/ct_1039_2_4.jpg	(from http://www.freereikicourse.com/contact_us_4.html)
12:26:41	1432/1432	---M--	200	added ('OK')	image/jpeg	etag:%22598-55d4e7dbe2980%22	http://www.freereikicourse.com/img/titles/ct_1039_2_14.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/titles/ct_1039_2_14.jpg	(from http://www.freereikicourse.com/reik_products_14.html)
12:26:43	128537/128537	---M--	200	added ('OK')	image/jpeg	etag:%221f619-55d4e774e3680%22	http://www.freereikicourse.com/images/Services-Animal-Reiki(1).jpg?609	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/images/Services-Animal-Reiki(1)d7a7.jpg	(from http://www.freereikicourse.com/page_13.html)
12:26:43	109658/109658	---M--	200	added ('OK')	image/png	etag:%221ac5a-55d4e773ef440%22	http://www.freereikicourse.com/images/chakraHL-group-shot2-min-min.png	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/images/chakraHL-group-shot2-min-min.png	(from http://www.freereikicourse.com/what_is_reiki_2.html)
